trans_date;trans_time.2;cc_num;merchant;category;amt;first name;surname;gender;street;city;state;zip;city_pop;job;dob;trans_num;unix_time;merch_lat;merch_long;is_fraud
2020/01/30;00:01:50;180064817343047;fraud_Bernier, Volkman and Hoeger;misc_net;3.95;Patricia;Gonzalez;F;8973 Mark Drive;Stephensport;KY;40170;344;Chartered public finance accountant;1967-03-30;0b55e103b3ace89f560ea6d7108deffb;1359504110;37.673721;-86.503033;0
2020/01/31;00:01:33;4586260469584;fraud_Romaguera, Cruickshank and Greenholt;shopping_net;7.63;Melody;Thompson;F;0362 Anderson Wall;Mound City;MO;64470;1631;Architect;1953-01-20;083d3ad5c978292ea64cfe717d9f4cf7;1359590493;40.665051;-95.964398;0
2020/02/01;00:00:05;2719496466799416;fraud_Conroy-Cruickshank;gas_transport;49.7;Sheila;Baker;F;8030 Walker Heights;Belle Fourche;SD;57717;8007;Hospital pharmacist;1940-09-17;9b7d81ad75a9de6d9ed352405cda1e26;1359676805;45.585454999999996;-103.44238;0
2020/02/02;00:01:43;3504178999463051;fraud_Cassin-Harvey;grocery_net;88.03;Drew;Garcia;M;70858 Jasmine Meadows Apt. 135;Lima;OH;45801;86954;Copywriter, advertising;1992-07-23;f1ea3ef6c54952e4aabd161d32635188;1359763303;40.857292;-83.158638;0
2020/02/03;00:01:42;346243940647414;fraud_Torp-Labadie;gas_transport;45.43;Sean;Miller;M;6340 Jeffrey Dale;Thornville;OH;43076;9051;Audiological scientist;1983-01-08;f76dfaf36b9ded7a3521421f11e5f1a5;1359849702;39.613171;-82.207938;0
2020/02/04;00:00:50;3593399694467427;fraud_Robel, Cummerata and Prosacco;gas_transport;66.57;Douglas;Smith;M;85932 Marc Throughway Apt. 080;Knowlesville;NY;14479;275;TEFL teacher;1964-08-18;f695b295d17562aa51374ccd388b801a;1359936050;42.955666;-78.19264;0
2020/02/05;00:00:33;3533800906065217;fraud_Schaefer, Maggio and Daugherty;gas_transport;80.18;Amber;Thornton;F;840 Werner Lock Apt. 852;Campbell;NE;68932;493;Surveyor, minerals;1940-09-13;d595ff997c32ef5404b7e2b9ad52ab56;1360022433;40.216659;-98.350952;0
2020/02/06;00:00:49;4384910379661778;fraud_Bernhard Inc;gas_transport;79.69;Michelle;Russell;F;55505 Christy Via;Hawley;MN;56549;4508;Naval architect;1949-04-24;9d88da75fd7fa1edf386d387fff48b50;1360108849;47.410478999999995;-96.91565600000001;0
2020/02/07;00:01:44;4301028321766222513;fraud_Baumbach, Hodkiewicz and Walsh;shopping_pos;129.67;Joe;Howard;M;109 Brian Lights Apt. 504;Shippingport;PA;15077;198;Secretary/administrator;1978-10-26;9ee4be7239fe07fd8cca76546eb72d5b;1360195304;39.716629;-80.013423;0
2020/02/08;00:01:12;3598304579370089;fraud_McDermott-Weimann;grocery_pos;252.79;Vincent;Flowers;M;0189 Emily Prairie;Wichita;KS;67232;409656;Heritage manager;1985-12-27;4f5d73c01ef378c21f02a2c3800cc28f;1360281672;36.908807;-97.661658;1
2020/02/09;00:00:03;3597337756918966;fraud_Pagac LLC;shopping_pos;8.53;Linda;Gonzalez;F;17667 Price Spur Apt. 366;Glen Rock;PA;17327;7565;Insurance claims handler;1952-03-08;f1acdca482e225776ac495c41c629fc0;1360368003;40.313491;-76.459326;0
2020/02/10;00:00:16;4481131401752;fraud_Greenholt, Jacobi and Gleason;gas_transport;51.54;Frank;Foster;M;37910 Ward Lights;Shrewsbury;MA;1545;35299;English as a second language teacher;1975-04-30;076a5e1b5524a65a9eac648c7f2529ee;1360454416;43.041717999999996;-71.53745;0
2020/02/11;00:00:53;4935858973307492;fraud_Kiehn-Emmerich;grocery_pos;84.56;Lance;Wagner;M;6003 Brady Shoal Apt. 449;Irwinton;GA;31042;1841;Film/video editor;1975-06-01;8d00f8eb1fc40c25b4e9655e790f2c15;1360540853;33.486928000000006;-83.171003;0
2020/02/12;00:01:35;4585132874641;fraud_Raynor, Reinger and Hagenes;gas_transport;57.47;Karen;Gordon;F;543 Ware Path Apt. 593;Utica;MO;64686;271;Land/geomatics surveyor;1972-04-18;e573e8262d4ba7ff3fffb633825d27e7;1360627295;39.795418;-93.371874;0
2020/02/13;00:01:13;60495593109;fraud_Jast-McDermott;shopping_pos;2.98;Randall;Dillon;M;4440 George Mills Suite 591;Dallas;TX;75210;1263321;Television camera operator;1942-11-24;5dcfc8524dd906c462c7e94bc4823600;1360713673;33.198609999999995;-96.771737;0
2020/02/14;00:00:21;2256234701263057;fraud_Ledner-Pfannerstill;gas_transport;81.88;Christopher;Grimes;M;39631 Dunn Radial;Grantham;NH;3753;2971;Charity fundraiser;1948-04-11;6737de327e9767ccb0959e7627356386;1360800021;42.639662;-71.426777;0
2020/02/15;00:00:00;4223708906367574214;fraud_Huel, Hammes and Witting;grocery_pos;85.03;Adam;Riddle;M;27718 Mason Bypass;Mount Saint Joseph;OH;45051;177;Exhibition designer;1974-05-30;0ea2859de3e1b597be328874efd71b1d;1360886400;40.032933;-84.883873;0
2020/02/16;00:00:53;4683638447911;fraud_Pagac LLC;shopping_pos;146.88;Daniel;Boyd;M;8925 Nicholas Points;Egan;LA;70531;1261;Broadcast presenter;1972-07-01;e550012176f6a1e2d3302fe1a649c6f1;1360972853;30.827572999999997;-92.031757;0
2020/02/17;00:00:14;6535328428560433;fraud_Kerluke, Kertzmann and Wiza;misc_net;9.51;Michelle;Beck;F;2887 Olson Road Suite 439;Minneapolis;MN;55428;1022298;Analytical chemist;1967-10-28;31a4f22e66c8588160d76cd6dc14c7cb;1361059214;44.885535;-92.424725;0
2020/02/18;00:00:59;30082025922891;fraud_Kuhic Inc;grocery_pos;87.13;Kathleen;Thompson;F;199 Patterson Fords Apt. 132;Naples;FL;34112;276002;Pilot, airline;1934-06-23;8db7eb4545b2c2681c0f5a090bca84e1;1361145659;26.040497;-82.61388000000001;0
2020/02/19;00:00:43;3533177016567295;fraud_Padberg-Welch;grocery_pos;326.42;Derek;Bentley;M;782 Lee Crossing Apt. 209;Weeping Water;NE;68463;1517;Dealer;1951-11-08;a5f1e892601427130ead87468d53cd49;1361232043;41.625278;-96.265817;1
2020/02/20;00:00:13;4488258847705225890;fraud_Kutch, Hermiston and Farrell;gas_transport;44.11;Jessica;Shaw;F;5745 Blair Locks;West Columbia;SC;29170;52126;Chemical engineer;1929-08-23;5f6eff6be37a6d26e19a94df47611acb;1361318413;34.307105;-80.428928;0
2020/02/21;00:00:02;30343344410970;fraud_Boyer PLC;shopping_net;55.69;Jacob;Dawson;M;663 Anna Plaza;Marienville;PA;16239;4172;Copywriter, advertising;1962-03-20;b2b34e426abdf7c48e91e156e54bd1f5;1361404802;40.973546999999996;-78.464292;0
2020/02/22;00:00:11;213161869125933;fraud_Casper, Hand and Zulauf;grocery_pos;118.61;Monica;Lane;F;3270 Scott Islands;East Andover;ME;4226;190;Animal nutritionist;1970-04-17;82d25fab3379f605abe933f2a62a7e76;1361491211;45.014777;-71.36461700000001;0
2020/02/23;00:01:35;4225990116481262579;fraud_Hickle Group;shopping_pos;8.66;Brian;Simpson;M;2711 Duran Pines;Honokaa;HI;96727;4878;Physiotherapist;1966-12-03;8de9503e50fe24305b188a4c9e6c6828;1361577695;20.354328;-156.354877;0
2020/02/24;00:00:08;30030380240193;fraud_Swaniawski, Lowe and Robel;shopping_pos;127.28;William;Jenkins;M;50614 Kevin Point;Harper;TX;78631;2395;Pharmacist, community;1993-11-17;902f21dd281b6b48f8489a12d62f3f93;1361664008;31.144762;-99.310604;0
2020/02/25;00:01:15;30263540414123;fraud_Sporer Inc;gas_transport;89.09;Erik;Patterson;M;162 Jessica Row Apt. 072;Hatch;UT;84735;258;Geoscientist;1961-11-24;b4eae72df10887a710b6576f6fdf1603;1361750475;38.290482;-112.30836699999999;0
2020/02/26;00:00:50;30230540139182;fraud_Lind, Huel and McClure;gas_transport;72.57;Hayden;Sanders;M;8465 Reed Green Suite 559;Montandon;PA;17850;645;Orthoptist;1974-05-18;67c7775e6e7215f95212d42ff5609e97;1361836850;41.407429;-75.968358;0
2020/02/27;00:00:00;6011104316292105;fraud_Harris, Gusikowski and Heaney;grocery_net;68.36;Valerie;Davis;F;3861 Anderson Ramp Apt. 536;Drakes Branch;VA;23937;1970;Energy engineer;1985-09-02;e822a5de26c6d42db2bd0e54dd53aec8;1361923200;36.899564;-79.270269;0
2020/02/28;00:01:57;3577596616955856;fraud_Hayes, Marquardt and Dibbert;misc_net;1.61;David;Rogers;M;265 Mullen Park Apt. 307;Summerfield;NC;27358;14075;Buyer, industrial;1929-04-22;e82f90e882c977f64224b2a464119763;1362009717;35.641436999999996;-80.002146;0
2020/03/01;00:02:20;4266200684857219;fraud_Lockman, West and Runte;grocery_pos;140.74;Joshua;Bryant;M;5452 Patricia Inlet Apt. 280;Nelson;NE;68961;732;Television/film/video producer;1956-12-13;a22decc420232e4d82107343ef17c937;1362096140;39.660767;-97.669263;0
2020/03/02;00:00:09;6592861994408652;fraud_Kutch and Sons;grocery_pos;67.84;Ashley;Whitehead;F;58188 Madison Meadow Apt. 949;Cowlesville;NY;14037;1166;Colour technologist;1983-06-12;de4d41e5ae0e47b520665e070bd71bf0;1362182409;43.516687;-79.436184;0
2020/03/03;00:01:20;213126662687660;fraud_Block-Parisian;misc_net;3.96;Christopher;Luna;M;242 Brian Mountain;Laredo;TX;78040;248858;Video editor;1971-01-28;018521159f3b51fa00e627845060607b;1362268880;28.429696000000003;-100.12223399999999;0
2020/03/04;00:01:27;4992346398065154184;fraud_Cartwright-Harris;grocery_pos;121.1;Benjamin;Kim;M;920 Patrick Light;Mc Nabb;IL;61335;532;Audiological scientist;1956-01-09;e8ae89141127172d8f5d8fc074a78e38;1362355287;40.178289;-88.721377;0
2020/03/05;00:00:23;60423098130;fraud_Schmeler Inc;misc_pos;6.53;Jason;Gray;M;875 Amy Point;Amorita;OK;73719;83;Barrister's clerk;1958-07-28;b8e743834673c256de914ed5331f19b8;1362441623;36.321835;-97.76424499999999;0
2020/03/06;00:05:40;4311368326621416041;fraud_Kutch, Hermiston and Farrell;gas_transport;46.56;Phillip;Delacruz;M;26678 Lisa Locks Apt. 904;Iliff;CO;80736;648;Community arts worker;1969-09-21;50575ccb07ce04d2beec143a0d4b1ad2;1362528340;41.054014;-103.498194;0
2020/03/07;00:00:23;3595111028444131;fraud_Cummerata-Jones;gas_transport;39.07;Jeffery;Sanders;M;5278 Sarah Station Apt. 009;Cardwell;MO;63829;1120;Television floor manager;1957-04-17;d86c8a62889f142aaf34460fa6de9072;1362614423;36.383928000000004;-89.513267;0
2020/03/08;00:00:30;213195754007681;fraud_Kerluke, Considine and Macejkovic;misc_net;8.66;Zachary;Allen;M;69252 Oconnor Alley Apt. 153;Ollie;IA;52576;568;Commercial horticulturist;1969-07-24;43466525846b607ff0af2921fec1aebe;1362700830;41.001892;-91.227475;0
2020/03/09;00:00:58;3543591270174051;fraud_Cummerata-Jones;gas_transport;56.16;Margaret;Lam;F;6911 Nicholas Keys Apt. 237;Armagh;PA;15920;922;Early years teacher;1972-10-04;bf1fe835c63d17d341544d37618ea3a1;1362787258;40.018819;-79.364961;0
2020/03/10;00:00:05;4149238353975790;fraud_Flatley Group;misc_pos;33.85;Tanner;Carroll;M;494 Burke Ports;Cokeburg;PA;15324;632;Dealer;1989-04-08;985b0c3a0d69961cb7b01d56b4b3dd24;1362873605;41.091612;-79.755305;0
2020/03/11;00:03:02;676148621961;fraud_Stroman, Hudson and Erdman;gas_transport;57.91;Jennifer;Vega;F;91644 Crystal Drives;Eagarville;IL;62023;91;Materials engineer;1962-11-18;538fa53685ca579611a782759b12c8f2;1362960182;38.888771000000006;-89.875651;0
2020/03/12;00:01:55;4586810168620942;fraud_Dach-Borer;grocery_net;53.65;Michelle;Gregory;F;6983 Carrillo Isle;Edisto Island;SC;29438;2408;Sales professional, IT;1997-07-05;be55cea4a6a101465696bcac14974a6a;1363046515;32.884935999999996;-79.782312;0
2020/03/13;00:01:13;4430881574719618;fraud_Reilly, Heaney and Cole;gas_transport;58.6;Alicia;Morales;F;4456 Dunn Roads;Meredith;CO;81642;61;Public relations account executive;1939-11-04;1e3faf8c93f25f67561084215c45b0b3;1363132873;39.646644;-107.304643;0
2020/03/14;00:01:12;571844099986;fraud_Medhurst PLC;shopping_net;5.07;Susan;Mills;F;005 Cody Estates;Louisville;KY;40202;736284;Engineering geologist;1952-04-02;cf6942b4740ecfd3db4b8edd421c49ad;1363219272;38.166862;-86.697064;0
2020/03/15;00:00:19;3549202406645667;fraud_Doyle Ltd;grocery_pos;109.94;Larry;Williams;M;6274 David Oval Suite 725;Scarborough;ME;4074;18760;Make;1933-04-02;c8f5a0ca07364b935c3304f6920b4369;1363305619;44.131694;-69.802764;0
2020/03/16;00:01:20;630424987505;fraud_Greenholt, Jacobi and Gleason;gas_transport;78.56;Jennifer;Black;F;2870 Bean Terrace Apt. 756;Thomas;WV;26292;836;Forensic psychologist;1981-08-29;bc3a25f0645b42d050005bf1aad84a9c;1363392080;39.346371999999995;-80.267764;0
2020/03/17;00:00:44;3598304579370089;fraud_Hamill-Daugherty;misc_net;28.12;Vincent;Flowers;M;0189 Emily Prairie;Wichita;KS;67232;409656;Heritage manager;1985-12-27;e54933f00d79b6e6e42680d252d9297e;1363478444;38.174696000000004;-96.29536;0
2020/03/18;00:02:16;213174467670432;fraud_Vandervort-Funk;grocery_pos;117.38;James;Bishop;M;7055 Fernandez Estates Apt. 676;Cecilton;MD;21913;663;Podiatrist;1969-01-14;4ccac78f200490d64d97d0302fa6fd16;1363564936;39.222407000000004;-75.328925;0
2020/03/19;00:00:23;30082025922891;fraud_Langosh, Wintheiser and Hyatt;food_dining;83.73;Kathleen;Thompson;F;199 Patterson Fords Apt. 132;Naples;FL;34112;276002;Pilot, airline;1934-06-23;60226fdd44da03061f3cf8a705057b2e;1363651223;26.393881;-82.01837900000001;0
2020/03/20;00:00:49;4512828414983801773;fraud_Kuvalis Ltd;gas_transport;65.45;Monica;Cohen;F;864 Reynolds Plains;Uledi;PA;15484;328;Tree surgeon;1983-07-25;063fb949de004a7045f4adc33d7822bc;1363737649;40.707333;-80.674467;0
2020/03/21;00:00:20;4769426683924058915;fraud_Sawayn PLC;shopping_pos;1.03;Andrea;Cruz;F;26572 Hodge Villages Suite 512;Mifflin;PA;17058;1909;Mining engineer;1954-08-22;be269417d6e5cbefd60685ac1661eec6;1363824020;40.143710999999996;-78.058368;0
2020/03/22;00:00:21;36153880429415;fraud_Bernhard Inc;gas_transport;60.83;Erik;Stevens;M;84033 Pitts Overpass;Lakeland;FL;33809;237282;Plant breeder/geneticist;1949-10-13;68310247dc95270f775183917b33cb88;1363910421;28.475149;-81.129441;0
2020/03/23;00:01:30;3526826139003047;fraud_Bauch-Raynor;grocery_pos;95.39;Nathan;Massey;M;5783 Evan Roads Apt. 465;Falmouth;MI;49632;1126;Furniture designer;1955-07-06;dc45b846f1f4c53bca675644f9d266cc;1363996890;44.078486;-84.594411;0
2020/03/24;00:00:17;30551643947183;fraud_Doyle Ltd;grocery_pos;185.34;Morgan;Smith;F;1441 Bradley Place;Grover;NC;28073;5621;Toxicologist;1973-11-14;ee1db0d8dde7474edf4231bb845c1659;1364083217;36.073454;-81.032758;0
2020/03/25;00:00:03;2269768987945882;fraud_Auer-Mosciski;grocery_pos;95.47;Shannon;Patterson;F;9808 Ellis Bypass;Mount Morris;NY;14510;4895;Acupuncturist;1958-10-29;7b8700d72ba5fb98120c4b15472b0f86;1364169603;43.597746;-77.507702;0
2020/03/26;00:03:39;4005676619255478;fraud_Christiansen, Goyette and Schamberger;gas_transport;52.59;William;Perry;M;458 Phillips Island Apt. 768;Denham Springs;LA;70726;71335;Herbalist;1994-05-31;6dfdbc42b368070ccbf1b1efda411190;1364256219;30.881438;-90.32811099999999;0
2020/03/27;00:00:26;3540862542587229;fraud_Bashirian Group;shopping_net;19.67;Nancy;Roach;F;376 Brown Courts;Yellowstone National Park;WY;82190;369;Materials engineer;1941-11-16;056ff35c2051235add6a833c5c0df5cf;1364342426;45.516933;-109.757443;0
2020/03/28;00:04:04;4988304376504;fraud_Kilback LLC;grocery_pos;124.27;William;Thompson;M;977 Rita Grove Apt. 000;Rock Tavern;NY;12575;2258;Building surveyor;1937-03-17;8b7adffbbe9adfea52da89a709302e44;1364429044;40.661840000000005;-74.90433;0
2020/03/29;00:00:19;4809701904914;fraud_Kutch and Sons;grocery_pos;200.69;Sabrina;Nolan;F;312 Eric Expressway Apt. 014;Phenix City;AL;36869;59744;Chemical engineer;1984-02-07;a27fe58fdf5ad7e1bc2fdba4c3f53d2a;1364515219;32.171775;-85.080986;0
2020/03/30;00:00:13;2266735643685262;fraud_Schaefer, McGlynn and Bosco;gas_transport;76.02;Carlos;Chung;M;8957 Russell Key;Grant;AL;35747;5901;Curator;1972-07-25;d5098f3be1eac94de5175b329ae5c553;1364601613;34.895813000000004;-86.63991800000001;0
2020/03/31;00:01:30;2305336922781618;fraud_Haley, Jewess and Bechtelar;shopping_pos;5.6;Jeffrey;Rice;M;21447 Powell Circle;Moulton;IA;52572;1132;Probation officer;1961-02-14;fe49dce412ccdb00add2735bd5a511a7;1364688090;40.967103;-92.249995;0
2020/04/01;00:03:39;3575789281659026;fraud_Eichmann, Bogan and Rodriguez;gas_transport;53.53;Lindsay;Wilson;F;7618 Gonzales Mission;Centerview;MO;64019;2368;Electronics engineer;1989-07-17;a203422635aa4b0990730e4996874c81;1364774619;38.212441999999996;-93.28215300000001;0
2020/04/02;00:00:45;4294040533480516;fraud_Huel-Langworth;misc_net;41.07;Gail;Weaver;F;979 Stewart Lake;New Ellenton;SC;29809;2206;Biomedical scientist;1986-12-31;d796e3d12d72f7902a84edfcdee4ea8a;1364860845;33.0732;-81.079284;0
2020/04/03;00:03:26;2252055259910912;fraud_Bauch-Raynor;grocery_pos;92.21;Jason;Hernandez;M;220 Frank Gardens;Hewitt;WI;54441;828;Arts development officer;1991-08-19;a49aa5db1f2764f93841b99b43579614;1364947406;45.577348;-90.012582;0
2020/04/04;00:03:54;4099707841315751;fraud_Olson, Becker and Koch;gas_transport;69.39;James;Stephens;M;1166 Castillo Mountains;Ruckersville;VA;22968;9815;Designer, ceramics/pottery;1975-07-07;e9f8638e8593e682f22b56f76816756f;1365033834;38.761140999999995;-77.570916;0
2020/04/05;00:00:25;340953839692349;fraud_Schaefer, McGlynn and Bosco;gas_transport;87.62;Tyler;Wright;M;615 Clarke Spring Apt. 172;Warren;MI;48088;134056;Doctor, hospital;1980-05-18;faff7a705c55584bb11caac27bb8136f;1365120025;41.746319;-82.422915;0
2020/04/06;00:00:23;2248735346244816;fraud_Emard Inc;gas_transport;84.12;Jacob;Weber;M;29156 Mark Park Apt. 108;Utica;KS;67584;269;Product/process development scientist;1962-11-11;333601e385d548fbe351f856829ebfd4;1365206423;38.003941;-100.75528;0
2020/04/07;00:00:29;342952484382519;fraud_Torp-Labadie;gas_transport;69.31;Kayla;Jones;F;6033 Young Track Suite 804;East Canaan;CT;6024;647;Comptroller;1987-09-26;cf60e3086cd79a97fd872c342d8bcea2;1365292829;41.17201;-72.629023;0
2020/04/08;00:01:55;6526777409109795;fraud_Schultz, Simonis and Little;grocery_pos;57.82;Michael;Garner;M;0157 Samuel Mission Suite 379;South Richmond Hill;NY;11419;47211;Site engineer;1937-02-01;86aefc81cb97c12a6a035e8d05ef04c7;1365379315;41.162206;-74.053873;0
2020/04/09;00:01:24;3587044315915002;fraud_Turcotte-Halvorson;misc_pos;36.35;Christian;Roman;M;495 Fisher Throughway;Grand Junction;TN;38039;1804;Clothing/textile technologist;1974-10-15;45a9e79ea9e24abab51044aca65776aa;1365465684;35.594421000000004;-89.159088;0
2020/04/10;00:00:46;3527536963490470;fraud_Jaskolski-Vandervort;misc_net;290.1;Teresa;Stein;F;2838 White Fields Apt. 473;Brunson;SC;29911;1725;Social researcher;1974-12-05;8c60ba0bda1fde97f76f1844c31a8eae;1365552046;33.868975;-80.65095600000001;0
2020/04/11;00:00:49;4725837176265195730;fraud_Keeling-Crist;misc_pos;156.25;Elizabeth;Mckee;F;358 Pruitt Square;Jay;FL;32565;5719;Higher education careers adviser;1994-11-05;e5adbbce649f8d71d79ee2bcca87032d;1365638449;30.099944;-87.928253;0
2020/04/12;00:00:12;213161869125933;fraud_Cremin, Hamill and Reichel;misc_pos;3.59;Monica;Lane;F;3270 Scott Islands;East Andover;ME;4226;190;Animal nutritionist;1970-04-17;df2201aa917379a827b06b09ce83d5df;1365724812;45.604638;-70.362665;0
2020/04/13;00:00:01;377834944388609;fraud_Bahringer-Streich;food_dining;46.43;Michael;Jackson;M;539 Underwood Divide;Pea Ridge;AR;72751;6434;Product designer;1967-08-28;22fcb7fbeeb73873be440a2ba7262042;1365811201;36.918246;-94.847555;0
2020/04/14;00:00:02;3560725013359375;fraud_Cremin, Hamill and Reichel;misc_pos;9.74;Brooke;Smith;F;63542 Luna Brook Apt. 012;Notrees;TX;79759;23;Cytogeneticist;1969-09-15;1c4bc9b2d7d9cc07097e0e55388b6507;1365897602;32.371845;-102.352352;0
2020/04/15;00:00:01;4979422371139333;fraud_Rowe, Batz and Goodwin;grocery_pos;134.53;Kelly;Zimmerman;F;1893 Katie Tunnel;Westerville;NE;68881;73;Product designer;1935-02-10;1c3ad16cad48729eeed1f4cff85f265d;1365984001;40.862390999999995;-98.90449699999999;0
2020/04/16;00:00:22;3512365128314616;fraud_Bradtke PLC;grocery_pos;58.26;Francisco;Kemp;M;9554 Flores Drive;Arnold;MO;63010;35439;Land/geomatics surveyor;1985-03-31;44fe823444f502680db6311cae4bc8c7;1366070422;39.422255;-90.496864;0
2020/04/17;00:00:51;6534628260579800;fraud_Erdman-Kertzmann;gas_transport;46.97;Christine;Harris;F;29606 Martinez Views Suite 653;Hinesburg;VT;5461;4542;Claims inspector/assessor;1998-03-19;1cf372fa9ca1e836b9f4e91fa9901774;1366156851;44.936813;-74.051691;0
2020/04/18;00:00:47;4040099974063068803;fraud_Heller-Abshire;grocery_net;49.14;Jeffrey;Lewis;M;24255 Bryan Square;Palermo;ND;58769;229;Administrator;1983-03-20;152339dd177d824bd73df8fc4c255ff1;1366243247;48.276276;-102.649252;0
2020/04/19;00:00:00;3536918668124647;fraud_Bernhard, Grant and Langworth;shopping_pos;4.23;Michelle;Juarez;F;44864 Melton Vista Suite 310;San Jose;CA;95148;973849;Science writer;1955-06-12;0bd161ddb73de1bc571b5b9b3bca47c0;1366329600;36.398859;-121.526981;0
2020/04/20;00:00:06;180036456789979;fraud_Murray Ltd;grocery_net;30.78;Mackenzie;Salazar;F;982 Melissa Lock;Bagley;WI;53801;878;Risk analyst;1974-11-20;f62cb6cf80a0a9e3fef972eadf58eff6;1366416006;42.6636;-91.33930500000001;0
2020/04/21;00:00:15;4430881574719618;fraud_Bednar Group;misc_net;4.26;Alicia;Morales;F;4456 Dunn Roads;Meredith;CO;81642;61;Public relations account executive;1939-11-04;4734e920f9813259817c1450f078998d;1366502415;38.838105999999996;-107.275649;0
2020/04/22;00:02:45;343464013864032;fraud_Zboncak LLC;food_dining;118.81;Jodi;Foster;F;551 Zachary Freeway;Bailey;NC;27807;6629;Call centre manager;1962-08-13;8f736d78b7a3109741c4d280f30f9fc2;1366588965;35.135672;-77.707347;0
2020/04/23;00:02:49;4839615922685395;fraud_Herman, Treutel and Dickens;misc_net;111.94;Phillip;Robertson;M;85344 Smith Gateway Apt. 280;Harrodsburg;IN;47434;76;Social researcher;1955-05-06;6374189948b55db66c6fd10ac9d6b895;1366675369;38.581678000000004;-86.990107;0
2020/04/24;00:00:05;376445266762684;fraud_Cummings LLC;gas_transport;35.78;Rachel;Lowe;F;372 Jeffrey Course;Sutherland;NE;69165;1789;Insurance broker;1982-02-11;f5e4a3d222c4a3153abd9e3fa6f51704;1366761605;41.77323;-101.771148;0
2020/04/25;00:01:33;4973530368125489546;fraud_Kutch LLC;gas_transport;65.02;Mary;Rodriguez;F;8986 Fitzgerald Plains;Winslow;AR;72959;2786;Musician;1965-09-27;db4cb81b66260c22c439306b64d7fb76;1366848093;36.64182;-94.85318199999999;0
2020/04/26;00:00:11;213113028819344;fraud_Schultz, Simonis and Little;grocery_pos;113.91;Melanie;Jimenez;F;77944 Daniels Valley Suite 921;Camden;NY;13316;6460;Building control surveyor;1959-09-27;a7b734420401ca22760b4a4377d75772;1366934411;42.99306;-75.088654;0
2020/04/27;00:00:18;6539653032686894;fraud_Thiel-Thiel;entertainment;33.63;Samuel;Short;M;23383 Denise Pine Apt. 099;Sacramento;CA;95842;757530;Soil scientist;1966-09-19;f951a3560da25726404b423fbecb2abf;1367020818;38.626983;-121.37810400000001;0
2020/04/28;00:00:11;346273234529002;fraud_Hintz-Bruen;grocery_net;21.24;Donna;Moreno;F;32301 Albert River Suite 364;Ronceverte;WV;24970;4575;Statistician;1991-10-22;1165fefcf1b4c3f94756bd78558425d9;1367107211;38.494765;-81.043379;0
2020/04/29;00:04:05;180018375329178;fraud_Ortiz Group;grocery_net;22.73;Michelle;Woods;F;952 Joseph Throughway;Munith;MI;49259;2523;Geophysicist/field seismologist;1988-03-21;1f299c4f8225fb3252f5289fe45cf36b;1367193845;42.08015;-84.944827;0
2020/04/30;00:00:47;3521815216091574;fraud_Gislason Group;misc_pos;38.72;Wayne;Marsh;M;172 Leonard Island;Dumont;CO;80436;565;Mental health nurse;1978-08-27;20a2f6953f11dbed7431dfdf5b674236;1367280047;39.633202000000004;-105.01387;0
2020/05/01;00:00:01;3549202406645667;fraud_Kihn-Schuster;food_dining;60.17;Larry;Williams;M;6274 David Oval Suite 725;Scarborough;ME;4074;18760;Make;1933-04-02;0fab3b687a9fc3142fe4f8c8c94473bc;1367366401;43.830519;-71.16166700000001;0
2020/05/02;00:00:00;4878364946692291;fraud_Kutch and Sons;grocery_pos;161.83;Tina;Alvarez;F;1976 Tyler Underpass;Early;IA;50535;885;Pilot, airline;1949-08-14;f73bbc7d146007a7665336cff5d088bd;1367452800;41.478424;-95.974313;0
2020/05/03;00:01:34;213173753804333;fraud_Macejkovic-Lesch;shopping_pos;3.28;Joseph;Wagner;M;822 Austin Spur;North Judson;IN;46366;5791;Doctor, general practice;1959-10-07;f003ab00c75e503e98a911680e6064cb;1367539294;41.532348999999996;-86.43569699999999;0
2020/05/04;00:00:18;3533800906065217;fraud_Bernhard, Grant and Langworth;shopping_pos;43.48;Amber;Thornton;F;840 Werner Lock Apt. 852;Campbell;NE;68932;493;Surveyor, minerals;1940-09-13;3ec3d6a9b8c2d963e38c94c87596c980;1367625618;40.742933;-99.218013;0
2020/05/05;00:00:07;377654590313960;fraud_Hudson-Grady;shopping_pos;4.1;Lawrence;Davis;M;7421 Serrano Lane Apt. 580;Powell;TN;37849;25459;Teacher, special educational needs;1969-02-22;008a224c05a6dac5082919563790a79a;1367712007;35.881341;-84.55588399999999;0
2020/05/06;00:01:09;4377338765909719;fraud_Barton Inc;grocery_pos;44.84;Nicholas;Mcmahon;M;2123 Jonathan Falls Suite 753;Heiskell;TN;37754;4729;Geologist, wellsite;1982-04-19;002a09a425d1a6bfd6555fb3115c1b5c;1367798469;36.23959;-83.063744;0
2020/05/07;00:00:14;343819048608995;fraud_Wiza, Schaden and Stark;misc_pos;13.35;Shelby;Cannon;F;1535 Ryan Burgs Suite 919;Des Moines;IA;50312;222785;Wellsite geologist;1956-01-24;e27dccc814e139334f85cb0fc6955c75;1367884814;42.512477000000004;-93.968683;0
2020/05/08;00:00:24;3597337756918966;fraud_Lind, Huel and McClure;gas_transport;99.81;Linda;Gonzalez;F;17667 Price Spur Apt. 366;Glen Rock;PA;17327;7565;Insurance claims handler;1952-03-08;f301b26dba2246d32130bfe26c8ccb4d;1367971224;40.047437;-76.40329799999999;0
